A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
0.0,0,0.0,19996466.804111853,0,0.0185760583301954,42359501.98041018,0,0.0735521828870995,0.0,0,0.0,40950018.09685957,0,0.0358938849739795,0.0,0.0,0.0,0,0.0,13060723.345625564,0,0.0185760583301954,27667174.49858952,0,0.0735521828870995,0.0,0,0.0,26746567.91126045,0,0.0358938849739795,0.0,0.0,0.0,0,0.0,19996466.804111853,0,0.0185760583301954,42359501.98041018,0,0.0735521828870995,0.0,0,0.0,40950018.09685957,0,0.0358938849739795,0.0,0.0
0.0,0,0.0,46381063.332715765,0,0.0632065252905387,4087206.644544484,0,0.0108506570024772,6018142.610295454,0,0.0040486370480722,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46381063.332715765,0,0.0632065252905387,4087206.644544484,0,0.0108506570024772,6018142.610295454,0,0.0040486370480722,0.0,0,0.0,0.0,0.0,0.0,0,0.0,46381063.332715765,0,0.0632065252905387,4087206.644544484,0,0.0108506570024772,6018142.610295454,0,0.0040486370480722,0.0,0,0.0,0.0,0.0
639899857.0380528,0,0.6235030031950354,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,639899857.0380528,0,0.6235030031950354,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,639899857.0380528,0,0.6235030031950354,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
451500679.5697818,0,0.2288967773891611,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,227370392.56804392,0,0.2288967773891611,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,277328339.52046263,0,0.2288967773891611,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1271001949.0856118,0,0.6237010543959145,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1271001949.0856118,0,0.6237010543959145,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,979958662.103552,0,0.6237010543959145,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,205026677.50523204,0,0.1731269416548521,1876656.300777452,0,0.0031719210837678,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,265918672.69617617,0,0.1731269416548521,2434014.7276537763,0,0.0031719210837678,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,265918672.69617617,0,0.1731269416548521,2434014.7276537763,0,0.0031719210837678,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1271864118.8687854,0,0.6242330474272034,0.0,0,0.0,347440719.622902,0,0.4186647093107315,0.0,0,0.0,0.0,0,0.0,0.0,0.0,980623405.9678963,0,0.6242330474272034,0.0,0,0.0,267881212.1467648,0,0.4186647093107315,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1271864118.8687854,0,0.6242330474272034,0.0,0,0.0,347440719.622902,0,0.4186647093107315,0.0,0,0.0,0.0,0,0.0,0.0,0.0
475147590.4577767,0,0.3843243641329079,21881679.018227685,0,0.0234697117139768,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,475147590.4577767,0,0.3843243641329079,21881679.018227685,0,0.0234697117139768,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,389554469.4673137,0,0.3843243641329079,17939911.79201238,0,0.0234697117139768,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
215958865.84117937,0,0.1795831616838137,0.0,0,0.0,184088777.57710144,0,0.387627661854951,0.0,0,0.0,0.0,0,0.0,0.0,0.0,271079536.57675344,0,0.1795831616838137,0.0,0,0.0,231075025.88609245,0,0.387627661854951,0.0,0,0.0,0.0,0,0.0,0.0,0.0,271079536.57675344,0,0.1795831616838137,0.0,0,0.0,231075025.88609245,0,0.387627661854951,0.0,0,0.0,0.0,0,0.0,0.0,0.0
980149505.6299192,0,0.6238778474040292,198381.917792423,0,0.0001753460263678,35441853.85559193,0,0.0593526987561263,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1271249472.275481,0,0.6238778474040292,257300.4494253527,0,0.0001753460263678,45967924.0274981,0,0.0593526987561263,0.0,0,0.0,0.0,0,0.0,0.0,0.0,980149505.6299192,0,0.6238778474040292,198381.917792423,0,0.0001753460263678,35441853.85559193,0,0.0593526987561263,0.0,0,0.0,0.0,0,0.0,0.0,0.0
31784124.02812311,0,0.0334279608673097,34127038.3549088,0,0.0464208467448446,456970856.2454246,0,1.136607722930639,0.0,0,0.0,0.0,0,0.0,0.0,0.0,48662709.11702681,0,0.0334279608673097,52249800.53001043,0,0.0464208467448446,699639852.6746788,0,1.136607722930639,0.0,0,0.0,0.0,0,0.0,0.0,0.0,31784124.02812311,0,0.0334279608673097,34127038.3549088,0,0.0464208467448446,456970856.2454246,0,1.136607722930639,0.0,0,0.0,0.0,0,0.0,0.0,0.0
159144212.56766924,0,0.0829111141614726,0.0,0,0.0,914599943.7886064,0,1.1502563765716602,0.0,0,0.0,0.0,0,0.0,0.0,0.0,97752234.29948772,0,0.0829111141614726,0.0,0,0.0,561780956.737631,0,1.1502563765716602,0.0,0,0.0,0.0,0,0.0,0.0,0.0,97752234.29948772,0,0.0829111141614726,0.0,0,0.0,561780956.737631,0,1.1502563765716602,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1276172422.107701,0,0.6269153858659853,4372742.319944059,0,0.0031831796565368,346793210.0006086,0,0.4459745257558514,0.0,0,0.0,0.0,0,0.0,0.0,0.0,783872084.3170637,0,0.6269153858659853,2685899.316688656,0,0.0031831796565368,213013156.87516123,0,0.4459745257558514,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1276172422.107701,0,0.6269153858659853,4372742.319944059,0,0.0031831796565368,346793210.0006086,0,0.4459745257558514,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,340587243.5082697,0,0.2825157445309424,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,340587243.5082697,0,0.2825157445309424,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,441740113.2038402,0,0.2825157445309424,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,38984461.70802773,0,0.0440874710615491,1594517.121657367,0,0.003528939862246,11645223.369284732,0,0.006503577999233,0.0,0,0.0,0.0,0.0,0.0,0,0.0,38984461.70802773,0,0.0440874710615491,1594517.121657367,0,0.003528939862246,11645223.369284732,0,0.006503577999233,0.0,0,0.0,0.0,0.0,0.0,0,0.0,48934734.73452203,0,0.0440874710615491,2001496.72354946,0,0.003528939862246,14617514.043623695,0,0.006503577999233,0.0,0,0.0,0.0,0.0
42763603.75888166,0,0.0449043521429343,0.0,0,0.0,153457308.9592782,0,0.3975190811686413,0.0,0,0.0,0.0,0,0.0,0.0,0.0,52159646.154512025,0,0.0449043521429343,0.0,0,0.0,187175032.7748548,0,0.3975190811686413,0.0,0,0.0,0.0,0,0.0,0.0,0.0,84917811.59330057,0,0.0449043521429343,0.0,0,0.0,304727798.9781769,0,0.3975190811686413,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,12987292.90423958,0,0.0183721404412946,90222361.95005026,0,0.2356819121540002,1614002.2431216158,0,0.0010988690957825,185094899.17602628,0,0.233481130888057,0.0,0.0,0.0,0,0.0,15840868.000967951,0,0.0183721404412946,110046068.63988958,0,0.2356819121540002,1968631.69831255,0,0.0010988690957825,225764051.6094589,0,0.233481130888057,0.0,0.0,0.0,0,0.0,25789512.45941644,0,0.0183721404412946,179159024.50072888,0,0.2356819121540002,3205004.4043376525,0,0.0010988690957825,367552132.97116697,0,0.233481130888057,0.0,0.0
0.0,0,0.0,5990229.365486776,0,0.0087506049882639,393036773.7669713,0,0.9899774359929524,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9171270.188193023,0,0.0087506049882639,601754327.9529614,0,0.9899774359929524,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,11895095.921456674,0,0.0087506049882639,780472639.587829,0,0.9899774359929524,0.0,0,0.0,0.0,0,0.0,0.0,0.0
78842990.16910596,0,0.081281138448381,189174289.13165972,0,0.2411377954004387,371564954.7503013,0,0.9078188103105496,0.0,0,0.0,0.0,0,0.0,0.0,0.0,120711632.42130004,0,0.081281138448381,289633069.52517873,0,0.2411377954004387,568880152.0877675,0,0.9078188103105496,0.0,0,0.0,0.0,0,0.0,0.0,0.0,156562440.86402693,0,0.081281138448381,375652780.1855903,0,0.2411377954004387,737834982.2915975,0,0.9078188103105496,0.0,0,0.0,0.0,0,0.0,0.0,0.0
641358052.6718999,0,0.6253136802312436,1703976.1888832948,0,0.0021278581306268,3580507.7899473524,0,0.0088690921163738,0.0,0,0.0,0.0,0,0.0,0.0,0.0,782277594.6184201,0,0.6253136802312436,2078374.7686233576,0,0.0021278581306268,4367218.918923304,0,0.0088690921163738,0.0,0,0.0,0.0,0,0.0,0.0,0.0,782277594.6184201,0,0.6253136802312436,2078374.7686233576,0,0.0021278581306268,4367218.918923304,0,0.0088690921163738,0.0,0,0.0,0.0,0,0.0,0.0,0.0
479985432.5316537,0,0.3891886602110438,16370992.625403965,0,0.0175157422666167,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,479985432.5316537,0,0.3891886602110438,16370992.625403965,0,0.0175157422666167,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,393520822.32336015,0,0.3891886602110438,13421920.84084506,0,0.0175157422666167,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
983308448.7232344,0,0.6264058525630587,0.0,0,0.0,554625142.5526979,0,0.8726041796712403,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1275346607.168942,0,0.6264058525630587,0.0,0,0.0,719346299.4481647,0,0.8726041796712403,0.0,0,0.0,0.0,0,0.0,0.0,0.0,783364838.3790609,0,0.6264058525630587,0.0,0,0.0,441848980.0640841,0,0.8726041796712403,0.0,0,0.0,0.0,0,0.0,0.0,0.0
64671982.13451019,0,0.0344107480482342,92223157.9501776,0,0.0631874396788784,911687222.8361974,0,1.1446582083350048,0.0,0,0.0,0.0,0,0.0,0.0,0.0,39723912.34482897,0,0.0344107480482342,56646858.8353546,0,0.0631874396788784,559991856.2959933,0,1.1446582083350048,0.0,0,0.0,0.0,0,0.0,0.0,0.0,32568043.92872336,0,0.0344107480482342,46442489.62587832,0,0.0631874396788784,459114883.1781505,0,1.1446582083350048,0.0,0,0.0,0.0,0,0.0,0.0,0.0
3216332.8767500017,0,0.0028538270680426,10404872.725374265,0,0.0122823751843301,50383924.85112351,0,0.1097464044407255,45855013.59700692,0,0.022753630087225,0.0,0,0.0,0.0,0.0,2636942.441874733,0,0.0028538270680426,8530538.20709269,0,0.0122823751843301,41307761.01832,0,0.1097464044407255,37594688.1620267,0,0.022753630087225,0.0,0,0.0,0.0,0.0,2636942.441874733,0,0.0028538270680426,8530538.20709269,0,0.0122823751843301,41307761.01832,0,0.1097464044407255,37594688.1620267,0,0.022753630087225,0.0,0,0.0,0.0,0.0
0.0,0,0.0,31921247.80391647,0,0.04399077336602,1299387.998822098,0,0.0034907694280968,159001.9385470837,0,0.0001105224394493,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31921247.80391647,0,0.04399077336602,1299387.998822098,0,0.0034907694280968,159001.9385470837,0,0.0001105224394493,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31921247.80391647,0,0.04399077336602,1299387.998822098,0,0.0034907694280968,159001.9385470837,0,0.0001105224394493,0.0,0,0.0,0.0,0.0
0.0,0,0.0,221198068.3109501,0,0.2801152088013586,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,338662699.8415857,0,0.2801152088013586,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,338662699.8415857,0,0.2801152088013586,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
660383.8427775225,0,0.000587982885901,7309940.010822797,0,0.0087586514848425,563178221.9768889,0,1.1554545675336043,0.0,0,0.0,8134207.921727045,0,0.0085706897838969,0.0,0.0,660383.8427775225,0,0.000587982885901,7309940.010822797,0,0.0087586514848425,563178221.9768889,0,1.1554545675336043,0.0,0,0.0,8134207.921727045,0,0.0085706897838969,0.0,0.0,1075129.0485008494,0,0.000587982885901,11900849.686720563,0,0.0087586514848425,916874742.7008094,0,1.1554545675336043,0.0,0,0.0,13242787.991923494,0,0.0085706897838969,0.0,0.0
770505183.7630279,0,0.61347385024697,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,582075.5077338562,0,0.0005638371156699,0.0,0.0,770505183.7630279,0,0.61347385024697,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,582075.5077338562,0,0.0005638371156699,0.0,0.0,967166535.7701676,0,0.61347385024697,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,730642.6539821398,0,0.0005638371156699,0.0,0.0
970672108.2225664,0,0.6162758156542476,3118038.004199018,0,0.0027427057295852,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1258957330.7364209,0,0.6162758156542476,4044081.17802952,0,0.0027427057295852,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,970672108.2225664,0,0.6162758156542476,3118038.004199018,0,0.0027427057295852,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
446024742.1869061,0,0.2254928980141193,11092469.12042776,0,0.0076281515143825,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,446024742.1869061,0,0.2254928980141193,11092469.12042776,0,0.0076281515143825,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,224612775.3843692,0,0.2254928980141193,5586036.018514477,0,0.0076281515143825,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,151543103.00577092,0,0.1015396650308312,0.0,0,0.0,6832636.230346594,0,0.0023372231675848,52258540.85693368,0,0.0345234561541051,0.0,0.0,0.0,0,0.0,116841659.1173559,0,0.1015396650308312,0.0,0,0.0,5268049.402872863,0,0.0023372231675848,40291999.409196064,0,0.0345234561541051,0.0,0.0,0.0,0,0.0,151543103.00577092,0,0.1015396650308312,0.0,0,0.0,6832636.230346594,0,0.0023372231675848,52258540.85693368,0,0.0345234561541051,0.0,0.0
43107100.85819534,0,0.045334988673059,222654363.6233141,0,0.2825801098244806,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,85599910.84122252,0,0.045334988673059,442135826.6996833,0,0.2825801098244806,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,43107100.85819534,0,0.045334988673059,222654363.6233141,0,0.2825801098244806,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1263454127.844866,0,0.6190470908131742,0.0,0,0.0,20062186.76030232,0,0.0256454554559789,0.0,0,0.0,0.0,0,0.0,0.0,0.0,776060039.753132,0,0.6190470908131742,0.0,0,0.0,12322933.703412358,0,0.0256454554559789,0.0,0,0.0,0.0,0,0.0,0.0,0.0,636260528.5855463,0,0.6190470908131742,0.0,0,0.0,10103079.543113597,0,0.0256454554559789,0.0,0,0.0,0.0,0,0.0,0.0,0.0
974483316.4126172,0,0.6193222281916618,18605982.9339396,0,0.0163491162258521,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,974483316.4126172,0,0.6193222281916618,18605982.9339396,0,0.0163491162258521,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,776334187.5642967,0,0.6193222281916618,14822686.444781654,0,0.0163491162258521,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
222173906.30276185,0,0.2224901188174811,2065241.931776589,0,0.0028032295955001,0.0,0,0.0,18633464.329813376,0,0.0118450024148177,82350612.39539088,0,0.1040058901267583,0.0,0.0,340156745.1171094,0,0.2224901188174811,3161964.3597352686,0,0.0028032295955001,0.0,0,0.0,28528546.31834093,0,0.0118450024148177,126081936.15970393,0,0.1040058901267583,0.0,0.0,222173906.30276185,0,0.2224901188174811,2065241.931776589,0,0.0028032295955001,0.0,0,0.0,18633464.329813376,0,0.0118450024148177,82350612.39539088,0,0.1040058901267583,0.0,0.0
0.0,0,0.0,2720936.1994810584,0,0.0032629505227949,22510184.32480445,0,0.0495879675171112,247329.18867423944,0,0.000168229818528,1784556.744087805,0,0.0019994728027845,0.0,0.0,0.0,0,0.0,2230786.5575453104,0,0.0032629505227949,18455198.10762858,0,0.0495879675171112,202775.2909047664,0,0.000168229818528,1463086.564340303,0,0.0019994728027845,0.0,0.0,0.0,0,0.0,4429783.646546777,0,0.0032629505227949,36647403.35395965,0,0.0495879675171112,402660.9648222496,0,0.000168229818528,2905323.6466193567,0,0.0019994728027845,0.0,0.0
30482901.475726508,0,0.0210806370888584,6670975.429166976,0,0.0062289354428438,10826823.91953794,0,0.0191397115346094,16803212.453256242,0,0.0075844842661911,0.0,0,0.0,0.0,0.0,19909954.435778536,0,0.0210806370888584,4357157.960920357,0,0.0062289354428438,7071556.856024643,0,0.0191397115346094,10975044.30755848,0,0.0075844842661911,0.0,0,0.0,0.0,0.0,39536185.23690239,0,0.0210806370888584,8652224.936277462,0,0.0062289354428438,14042341.617350113,0,0.0191397115346094,21793690.494193044,0,0.0075844842661911,0.0,0,0.0,0.0,0.0
643411486.5504762,0,0.6278071509068481,5673447.814421081,0,0.0078708959205152,0.0,0,0.0,17570111.8978736,0,0.010865083231014,0.0,0,0.0,0.0,0.0,784782210.1113552,0,0.6278071509068481,6920020.869729248,0,0.0078708959205152,0.0,0,0.0,21430626.48918893,0,0.010865083231014,0.0,0,0.0,0.0,0.0,643411486.5504762,0,0.6278071509068481,5673447.814421081,0,0.0078708959205152,0.0,0,0.0,17570111.8978736,0,0.010865083231014,0.0,0,0.0,0.0,0.0
20652495.67265993,0,0.02201154853575,4415486.551535398,0,0.0063909151727253,36661680.43959885,0,0.0978040122710084,0.0,0,0.0,0.0,0,0.0,0.0,0.0,20652495.67265993,0,0.02201154853575,4415486.551535398,0,0.0063909151727253,36661680.43959885,0,0.0978040122710084,0.0,0,0.0,0.0,0,0.0,0.0,0.0,41010686.24503256,0,0.02201154853575,8768050.915216904,0,0.0063909151727253,72800919.44115105,0,0.0978040122710084,0.0,0,0.0,0.0,0,0.0,0.0,0.0
784315384.5521609,0,0.6273378962810324,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1276894131.1034205,0,0.6273378962810324,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,984501609.3517416,0,0.6273378962810324,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
267473345.0875812,0,0.1766655594366858,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,265830607.9631094,0,0.2217932357094967,0.0,0.0,267473345.0875812,0,0.1766655594366858,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,265830607.9631094,0,0.2217932357094967,0.0,0.0,213085948.78575543,0,0.1766655594366858,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,211777241.9362597,0,0.2217932357094967,0.0,0.0
0.0,0,0.0,265769003.7220971,0,0.273863623433874,69218122.85456376,0,0.1358345390355449,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,333603059.4753844,0,0.273863623433874,86885141.72845806,0,0.1358345390355449,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,217893356.3486485,0,0.273863623433874,56749165.24390765,0,0.1358345390355449,0.0,0,0.0,0.0,0,0.0,0.0,0.0
780948938.7356225,0,0.6239549296323654,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1271413434.1918454,0,0.6239549296323654,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,640268740.9550304,0,0.6239549296323654,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
776511356.4890075,0,0.6195000393829051,2458924.9153246493,0,0.0027043441221426,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,636630545.0922835,0,0.6195000393829051,2015974.0048905376,0,0.0027043441221426,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,974705705.3838656,0,0.6195000393829051,3086533.279969361,0,0.0027043441221426,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1275439004.1629262,0,0.6264394824907559,0.0,0,0.0,2518911.8789021126,0,0.0033413615624417,0.0,0,0.0,17986230.154000457,0,0.0120375602715242,0.0,0.0,983379687.98032,0,0.6264394824907559,0.0,0,0.0,1942113.0837615973,0,0.0033413615624417,0.0,0,0.0,13867612.123397,0,0.0120375602715242,0.0,0.0,983379687.98032,0,0.6264394824907559,0.0,0,0.0,1942113.0837615973,0,0.0033413615624417,0.0,0,0.0,13867612.123397,0,0.0120375602715242,0.0,0.0
94831021.01692042,0,0.0799139022144469,816235.7796418414,0,0.0009397931542449,59378514.60049998,0,0.1273487997767712,13215367.9233813,0,0.0073509769056396,0.0,0,0.0,0.0,0.0,119035396.53367332,0,0.0799139022144469,1024569.2670260556,0,0.0009397931542449,74534102.3987275,0,0.1273487997767712,16588417.421103137,0,0.0073509769056396,0.0,0,0.0,0.0,0.0,77748154.09607531,0,0.0799139022144469,669199.0078120212,0,0.0009397931542449,48682064.72576109,0,0.1273487997767712,10834750.598752402,0,0.0073509769056396,0.0,0,0.0,0.0,0.0
16018020.172919383,0,0.0086698984071983,376987676.624845,0,0.242765648481935,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,8066485.167530371,0,0.0086698984071983,189846527.161778,0,0.242765648481935,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,16018020.172919383,0,0.0086698984071983,376987676.624845,0,0.242765648481935,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
598769772.3888168,0,0.3862036279751006,0.0,0,0.0,0.0,0,0.0,38581085.25161024,0,0.0127455421806199,0.0,0,0.0,0.0,0.0,477017345.4552047,0,0.3862036279751006,0.0,0,0.0,0.0,0,0.0,30736098.78147516,0,0.0127455421806199,0.0,0,0.0,0.0,0.0,477017345.4552047,0,0.3862036279751006,0.0,0,0.0,0.0,0,0.0,30736098.78147516,0,0.0127455421806199,0.0,0,0.0,0.0,0.0
67080512.30317164,0,0.0695279182092909,0.0,0,0.0,210037054.45083484,0,0.538233300529052,0.0,0,0.0,0.0,0,0.0,0.0,0.0,133205104.44959232,0,0.0695279182092909,0.0,0,0.0,417081009.3095448,0,0.538233300529052,0.0,0,0.0,0.0,0,0.0,0.0,0.0,133205104.44959232,0,0.0695279182092909,0.0,0,0.0,417081009.3095448,0,0.538233300529052,0.0,0,0.0,0.0,0,0.0,0.0,0.0
787616195.4898351,0,0.6306763089184506,21600674.407953966,0,0.0236913254349671,532499195.8886112,0,1.0594074816731671,0.0,0,0.0,0.0,0,0.0,0.0,0.0,988644909.0297931,0,0.6306763089184506,27113963.510809302,0,0.0236913254349671,668412638.1508981,0,1.0594074816731671,0.0,0,0.0,0.0,0,0.0,0.0,0.0,787616195.4898351,0,0.6306763089184506,21600674.407953966,0,0.0236913254349671,532499195.8886112,0,1.0594074816731671,0.0,0,0.0,0.0,0,0.0,0.0,0.0
214710121.47290263,0,0.1431928360021951,291252532.1565192,0,0.2429384310168054,0.0,0,0.0,3488440.61139704,0,0.0014412852892617,0.0,0,0.0,0.0,0.0,171051474.0561434,0,0.1431928360021951,232029932.2928952,0,0.2429384310168054,0.0,0,0.0,2779109.362164299,0,0.0014412852892617,0.0,0,0.0,0.0,0.0,278478055.6913235,0,0.1431928360021951,377753215.8881398,0,0.2429384310168054,0.0,0,0.0,4524491.682983381,0,0.0014412852892617,0.0,0,0.0,0.0,0.0
63672934.424742505,0,0.043430612779925,5573117.899666113,0,0.0051562108891373,177693579.02144805,0,0.3013369184184095,0.0,0,0.0,0.0,0,0.0,0.0,0.0,63672934.424742505,0,0.043430612779925,5573117.899666113,0,0.0051562108891373,177693579.02144805,0,0.3013369184184095,0.0,0,0.0,0.0,0,0.0,0.0,0.0,63672934.424742505,0,0.043430612779925,5573117.899666113,0,0.0051562108891373,177693579.02144805,0,0.3013369184184095,0.0,0,0.0,0.0,0,0.0,0.0,0.0
641949423.8847781,0,0.626038257600903,21464129.955326896,0,0.026215166422772,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,782998902.2374793,0,0.626038257600903,26180240.322982345,0,0.026215166422772,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1274750849.746931,0,0.626038257600903,42622388.7452893,0,0.026215166422772,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
11857432.026886776,0,0.0082664819381337,14665033.77060008,0,0.0135558154355718,6406890.510082047,0,0.0113220089898926,16879433.65923407,0,0.0075875775488616,20710139.681838702,0,0.0179147588101662,0.0,0.0,11857432.026886776,0,0.0082664819381337,14665033.77060008,0,0.0135558154355718,6406890.510082047,0,0.0113220089898926,16879433.65923407,0,0.0075875775488616,20710139.681838702,0,0.0179147588101662,0.0,0.0,11857432.026886776,0,0.0082664819381337,14665033.77060008,0,0.0135558154355718,6406890.510082047,0,0.0113220089898926,16879433.65923407,0,0.0075875775488616,20710139.681838702,0,0.0179147588101662,0.0,0.0
